1-unif,1-expo,1-lor,2-unif,2-expo,2-lor,10-unif,10-expo,10-lor,100-unif,100-expo,100-lor
0.819103,1.70983,1.56598,0.82262,1.72966,1.6055,0.338799,0.599787,-1.63616,0.538707,1.13056,3.02733
0.0281933,0.0285983,-11.2607,0.40455,0.773428,-5.02246,0.635743,1.50024,0.866184,0.520689,1.08817,0.656748
0.826137,1.74949,1.64501,0.568196,1.06046,0.483292,0.642986,1.27904,0.782515,0.491759,0.997447,0.398902
0.780907,1.51826,1.21583,0.715321,1.28366,0.862153,0.401217,0.838013,1.104,0.527134,1.0823,-0.665554
0.310255,0.371433,-0.678428,0.276209,0.32436,-0.864463,0.39577,0.644364,-0.748016,0.557891,1.127,0.73803
0.649735,1.04907,0.508478,0.437705,0.652415,-0.328678,0.582476,1.42209,-85.9385,0.488743,0.972724,1.97529
0.242162,0.277286,-1.0505,0.369723,0.482507,-0.529517,0.496206,1.05927,-7.9335,0.477845,0.899234,-0.888217
0.225675,0.255764,-1.16583,0.415157,0.591859,-0.412363,0.443027,0.866402,-1.27997,0.491424,1.01259,-0.291144
0.497283,0.687728,-0.00853546,0.311521,0.411064,-1.20328,0.494125,0.924252,0.59433,0.492079,0.94364,-0.791209
0.604638,0.927954,0.341107,0.42717,0.607619,-0.330383,0.392869,0.670712,-0.819711,0.515175,0.98808,-5.00649
0.125759,0.134399,-2.39802,0.45704,0.843543,-0.561387,0.315964,0.518148,-1.76345,0.524775,1.07296,-1.12064
0.249702,0.287285,-1.00187,0.223352,0.253343,-1.20294,0.64905,1.51497,1.81205,0.441261,0.824452,0.0179798
0.788322,1.55269,1.27525,0.49333,0.886878,-0.058172,0.646722,1.30323,0.836738,0.493375,0.964067,1.13947
0.197001,0.219402,-1.40401,0.397753,0.56598,-0.542138,0.323675,0.686737,-4.81776,0.490788,1.00374,4.70602
0.198339,0.221069,-1.39159,0.151455,0.16576,-2.16264,0.406046,0.660497,-0.7082,0.519966,1.07648,-0.630006
0.598504,0.912558,0.319733,0.338706,0.497376,-1.81565,0.573679,1.39969,-85.9697,0.526134,1.15125,3.65712
0.10457,0.110451,-2.93368,0.535359,1.74811,3.21694,0.520286,1.09751,-7.8338,0.45912,0.931491,-1.46277
0.0789069,0.0821941,-3.95102,0.44398,0.868975,-1.24448,0.429205,0.849977,-1.51815,0.511182,1.04,-2.77275
0.966148,3.38576,9.36756,0.499201,1.70927,-0.233816,0.52322,1.0107,0.722633,0.474208,0.932638,-0.297227
0.809052,1.65576,1.46207,0.763321,1.46008,1.13834,0.355061,0.603607,-0.96975,0.552004,1.18599,0.967118
0.0322535,0.0327851,-9.8352,0.168599,0.198275,-5.26913,0.344394,0.557481,-1.55268,0.561169,1.16863,1.63837
0.71759,1.2644,0.814599,0.528849,0.840037,0.132642,0.645599,1.51047,1.78758,0.51933,1.13307,3.66856
0.304945,0.363765,-0.703069,0.489333,0.741884,-0.0478893,0.609663,1.20205,0.682776,0.508952,0.933588,-0.245296
0.340108,0.415679,-0.549314,0.624425,1.40488,1.42133,0.395528,0.911939,-4.30939,0.517414,1.10746,2.90113
0.673722,1.12,0.60729,0.788733,1.73037,1.90639,0.432556,0.700646,-0.580579,0.451906,0.898036,0.384642
0.908743,2.39408,3.39197,0.877672,2.1344,2.65192,0.602806,1.52896,-85.7245,0.473841,0.95114,-2.47228
0.903744,2.34074,3.20548,0.56549,1.29926,1.02557,0.602852,1.35272,-7.09154,0.492487,0.962021,-1.58953
0.846602,1.87472,1.91187,0.545357,1.07729,0.437087,0.490962,0.960989,-1.05207,0.493065,1.07718,-6.98886
0.227236,0.257781,-1.15433,0.556677,1.21519,0.760238,0.488251,0.767959,-0.175812,0.473609,1.00896,-0.254058
0.244112,0.279862,-1.0377,0.567435,1.24703,0.880407,0.3486,0.57446,-1.01939,0.547153,1.21433,17.1083
0.886118,2.1726,2.67481,0.504359,1.15169,0.104075,0.379871,0.603145,-0.606221,0.537752,1.06119,-0.360235
0.890758,2.21419,2.79851,0.562982,1.24117,0.850472,0.598858,1.41283,1.60623,0.54357,1.12798,0.804712
0.1226,0.130792,-2.46666,0.102212,0.10808,-3.13536,0.661314,1.33796,0.912261,0.569504,1.15729,-14.3428
0.235205,0.268147,-1.09757,0.538806,1.05794,0.377231,0.426596,0.975578,-4.20319,0.469297,0.869633,0.461128
0.0818251,0.0853673,-3.80406,0.474693,1.0535,-0.770471,0.409151,0.64657,-0.66049,0.428781,0.829082,-3.00499
0.842407,1.84774,1.85203,0.479965,0.986381,-0.366133,0.602409,1.5247,-85.7395,0.516709,0.9767,-0.215135
0.86756,2.02163,2.26312,0.700097,1.39113,1.183,0.599532,1.32309,-7.17992,0.473098,0.922343,-0.270217
0.117523,0.125022,-2.5843,0.502914,1.15851,0.0738033,0.484336,0.925085,-1.12211,0.488805,0.93654,-0.175873
0.532633,0.76064,0.10288,0.56058,0.824326,0.194198,0.561544,1.06448,0.734478,0.488155,0.948674,-7.90603
0.888306,2.19199,2.7319,0.685522,1.4256,1.33881,0.35468,0.582846,-0.985944,0.476338,0.907601,-0.0952883
0.588527,0.888012,0.285516,0.745218,1.60493,1.71358,0.357022,0.493072,-0.819692,0.530974,0.990808,1.43911
0.482738,0.659206,-0.0542836,0.732589,2.35069,9.02759,0.571199,1.28664,1.36386,0.468803,0.963742,0.116233
0.901909,2.32185,3.14165,0.834996,1.89161,2.13113,0.684136,1.36809,1.1083,0.469988,0.931418,0.0683479
0.982441,4.04218,18.1095,0.984917,4.20789,21.6736,0.448925,1.0101,-4.10655,0.536726,1.14305,2.18862
0.768083,1.46137,1.1206,0.386016,0.732666,-39.7308,0.469114,0.75243,-0.215982,0.475747,0.934779,-2.27168
0.987394,4.37359,25.2377,0.953442,3.44649,14.5534,0.573352,1.42018,-85.9083,0.555279,1.15115,0.948479
0.00394992,0.00395775,-80.5822,0.401576,0.804707,-39.6065,0.567926,1.20111,-7.38991,0.496374,0.92642,-2.36443
0.91949,2.51938,3.86901,0.484747,1.28534,-1.22213,0.565776,1.18128,-0.403311,0.541108,1.09906,-0.0383812
0.799202,1.60546,1.36915,0.465306,0.87317,-0.456956,0.520919,1.00192,0.485698,0.511663,0.987449,0.336207
0.0500037,0.0512972,-6.31327,0.200816,0.242294,-3.40819,0.359866,0.645258,-0.733466,0.524463,1.07142,3.91141
0.13141,0.140884,-2.28306,0.475203,0.925059,-0.359125,0.341542,0.461139,-0.86937,0.493075,0.921703,-2.20744
0.351628,0.43329,-0.503101,0.25785,0.306252,-1.1341,0.534121,1.23259,1.0968,0.474749,0.889775,-3.00371
0.818996,1.70923,1.56481,0.490113,0.942526,-0.118827,0.60517,1.14781,0.522419,0.485402,0.935044,-0.353636
0.164073,0.179214,-1.76511,0.0822156,0.0897861,-445.516,0.397139,0.668356,-5.92867,0.471657,1.0235,1.13739
0.16123,0.175818,-1.80247,0.430048,0.688009,-0.540677,0.488699,0.93855,0.550905,0.534472,1.1405,1.71069
0.000357946,0.00035801,-889.268,0.0597288,0.0635843,-445.907,0.479838,0.98819,-89.0357,0.457975,0.921159,-12.2665
0.698866,1.2002,0.721113,0.576363,0.90254,0.287569,0.609681,1.25544,0.643135,0.477943,0.8646,-0.794878
0.1191,0.126811,-2.54674,0.160713,0.176433,-1.95109,0.526056,1.00322,-0.783197,0.465729,0.895583,-0.344895
0.45386,0.604881,-0.145976,0.285757,0.365025,-1.36357,0.50183,0.935107,0.384187,0.509174,1.03046,-15.2084
0.202326,0.226056,-1.35544,0.520004,1.02213,0.216296,0.426356,0.765623,-0.0220692,0.478988,0.896109,-1.61349
0.117653,0.12517,-2.58116,0.40311,0.645869,-0.95406,0.364992,0.492607,-0.685871,0.537315,1.16034,0.975446
0.837682,1.8182,1.78803,0.713495,1.35406,1.0381,0.56711,1.30368,1.21125,0.508794,1.01279,-1.75975
0.688566,1.16657,0.673035,0.400715,0.643163,-1.01403,0.526702,0.980376,-0.557999,0.515571,0.972016,-4.51666
0.589308,0.889911,0.28817,0.751437,1.66914,1.93995,0.385767,0.655601,-6.37896,0.467472,0.862911,-2.58275
0.112864,0.119757,-2.70109,0.221076,0.259586,-1.64776,0.531406,1.00971,0.759625,0.513134,1.03387,0.151964
0.913566,2.44837,3.59172,0.763046,1.69824,1.98037,0.483558,0.991982,-0.952492,0.512804,1.02821,0.142232
0.329287,0.399414,-0.594425,0.361827,0.450448,-0.469512,0.595283,1.21637,0.588441,0.519303,1.0091,0.798291
0.612527,0.948108,0.369015,0.500214,0.719485,0.000764092,0.602436,1.20501,-0.269077,0.472176,0.94949,-1.27049
0.394367,0.501481,-0.3446,0.29208,0.355973,-0.909057,0.468209,0.887137,0.140683,0.527056,1.02073,-8.33587
0.387902,0.490862,-0.367487,0.649402,1.45444,1.55565,0.433424,0.774901,0.0269776,0.463454,0.839567,-0.0613868
0.189793,0.210466,-1.47351,0.462744,0.770558,-0.279794,0.452445,0.965235,3.64341,0.509011,0.98316,0.797401
0.910902,2.41802,3.47878,0.630846,1.42501,1.48619,0.577851,1.41208,1.60642,0.548845,1.12586,1.14653
0.735694,1.33065,0.913926,0.533451,0.866466,0.16382,0.506934,0.931228,-0.628166,0.522409,1.08491,-1.36885
0.350791,0.432,-0.506401,0.414842,0.5419,-0.286404,0.400792,0.701148,-6.31413,0.512767,0.968146,-0.0904488
0.331208,0.402283,-0.586286,0.600515,1.22056,0.860505,0.616299,1.32422,1.85895,0.508519,1.01642,0.167278
0.478893,0.651799,-0.0664077,0.254422,0.341105,-5.33119,0.441836,0.815732,-1.31281,0.525744,1.05518,1.31666
0.869821,2.03884,2.3073,0.692795,1.38202,1.17844,0.589071,1.20751,0.558125,0.524056,1.16508,-38.2411
0.0299519,0.0304097,-10.596,0.0928207,0.0998223,-6.23739,0.619662,1.26382,-0.181326,0.487201,0.902726,-1.31836
0.51577,0.725196,0.0495844,0.341431,0.454013,-0.838574,0.52533,1.17389,1.09621,0.497295,0.963004,-1.37359
0.15569,0.169235,-1.87882,0.558928,1.7219,3.2475,0.398731,0.729998,-0.708962,0.455187,0.851784,0.306306
0.167091,0.182831,-1.72673,0.515048,1.08532,0.225765,0.514663,1.1113,3.93989,0.477085,0.877335,-2.13137
0.962167,3.27457,8.37383,0.597651,1.77001,3.63092,0.575272,1.38665,1.52345,0.456314,0.844259,-1.69338
0.863006,1.98782,2.17826,0.851467,1.90997,1.99814,0.465471,0.836885,-0.782555,0.429772,0.69816,-2.78289
0.233136,0.265446,-1.112,0.304663,0.368677,-0.76092,0.45639,0.895211,-5.93191,0.53998,1.1822,6.06187
0.839928,1.83213,1.81802,0.861043,1.98527,2.19731,0.613309,1.31985,1.84555,0.540544,1.19242,1.88678
0.376189,0.471908,-0.409843,0.548545,0.874048,0.211104,0.454902,0.844598,-1.27033,0.502675,1.07654,-0.572331
0.882157,2.1384,2.57659,0.489903,1.12058,-0.29013,0.577765,1.14499,0.431736,0.499885,0.990028,-0.155669
0.720901,1.27619,0.832051,0.457744,0.746294,-0.297373,0.660724,1.31886,0.85938,0.508744,1.06147,2.0688
0.0976483,0.102751,-3.15685,0.213963,0.251822,-1.87354,0.56864,1.3987,1.7084,0.508748,1.09636,-0.233879
0.194586,0.216399,-1.4268,0.56033,1.41054,1.40065,0.470964,0.923462,-0.273034,0.467629,0.861598,-1.05118
0.330278,0.400893,-0.590219,0.354982,0.439211,-0.493645,0.557093,1.18252,4.14209,0.500687,0.912705,-0.311836
0.926074,2.60469,4.22809,0.532636,1.37729,1.0445,0.56027,1.22641,0.835374,0.465178,0.889913,-0.249007
0.379686,0.477529,-0.397071,0.429965,0.565963,-0.229606,0.420521,0.691462,-1.02824,0.485417,0.881306,-0.743904
0.139198,0.14989,-2.13909,0.104086,0.110679,-3.3408,0.522785,1.09605,-5.52227,0.466765,1.00199,0.391892
0.480245,0.654398,-0.0621412,0.270091,0.358103,-2.65497,0.593101,1.23821,1.70998,0.459604,0.899971,-0.304204
0.0689734,0.0714674,-4.54251,0.414284,0.748447,-1.74017,0.496252,0.953322,-1.10069,0.511196,1.00749,-0.551009
0.0599374,0.0618088,-5.24779,0.258521,0.336325,-2.69169,0.498878,0.940948,-0.157291,0.471278,0.919059,-0.44384
0.759594,1.42543,1.06218,0.575834,0.961564,0.354748,0.610617,1.21606,0.655164,0.527005,1.09303,4.04753
0.457106,0.61084,-0.135578,0.52393,0.752141,0.0787613,0.598229,1.43844,1.98934,0.435929,0.761288,-1.08647
0.392074,0.497702,-0.35268,0.276667,0.336778,-1.07737,0.46755,0.919311,-0.31165,0.456488,0.828066,-12.9533
0.590755,0.893441,0.293101,0.727128,1.44244,1.24017,0.615874,1.39264,4.58108,0.538979,1.13219,3.03074
0.16126,0.175854,-1.80206,0.0833735,0.0906783,-29.9019,0.557709,1.19666,0.72187,0.52354,1.09164,0.762711
0.863501,1.99144,2.18724,0.638261,1.2621,0.953488,0.430626,0.709245,-0.994595,0.485612,0.982327,0.369676
0.00548739,0.00550251,-58.0017,0.283623,0.415243,-28.9026,0.601784,1.34583,-4.86629,0.527692,1.08524,-0.659969
0.413021,0.532766,-0.280263,0.447996,0.596211,-0.166907,0.609455,1.27599,1.76471,0.563873,1.14719,0.778615
0.561758,0.824983,0.196489,0.324607,0.458251,-1.67555,0.506894,0.965461,-0.809162,0.485446,0.966091,1.96387
0.482971,0.659656,-0.0535497,0.6356,1.10596,0.610473,0.561494,1.05063,0.433672,0.484804,0.924277,-0.826971
0.0874563,0.0915193,-3.5476,0.157009,0.174214,-2.35344,0.549517,1.08961,0.350525,0.495443,1.01991,-0.27525
0.78823,1.55225,1.27449,0.599144,1.03999,0.492083,0.585352,1.41715,1.94305,0.488226,0.937952,-0.818345
0.226562,0.256909,-1.15928,0.220878,0.249615,-1.20296,0.491344,0.968969,-0.233105,0.515666,0.989405,-5.00466
0.410058,0.527732,-0.290328,0.413895,0.534277,-0.277348,0.560564,1.30713,3.71052,0.532615,1.09567,-1.06233
0.215195,0.24232,-1.24664,0.565365,1.35687,1.21653,0.615892,1.31498,0.997825,0.439902,0.822786,0.00121329
0.417731,0.540823,-0.264368,0.440582,0.581693,-0.189878,0.384119,0.560922,-1.24636,0.490793,0.956093,1.12766
0.915536,2.47142,3.6797,0.902657,2.33834,3.22561,0.670467,1.46315,1.00291,0.492597,1.00629,4.71602
0.463433,0.622564,-0.115387,0.696831,1.64255,2.18677,0.577226,1.23222,1.45146,0.518147,1.07443,-0.808928
0.889778,2.20525,2.77153,0.793128,1.69878,1.74065,0.491366,0.93513,-0.85907,0.523843,1.14674,3.64957
0.930229,2.66254,4.48892,0.773344,1.81042,2.43602,0.58663,1.11722,0.529635,0.463776,0.93883,-1.43119
0.696479,1.19231,0.709777,0.720458,1.2783,0.837709,0.588182,1.14472,0.69713,0.511382,1.04022,-2.76438
0.616459,0.958309,0.383116,0.50174,0.723867,0.00624407,0.569346,1.36086,1.85819,0.469182,0.905008,-0.392054
0.744437,1.36428,0.965641,0.497308,0.826103,-0.0166168,0.510673,0.997726,-0.1429,0.552344,1.18794,0.971098
0.387022,0.489426,-0.370628,0.604238,1.10617,0.610578,0.590754,1.37882,3.81811,0.563591,1.17151,1.72814
0.250179,0.287921,-0.998875,0.450481,0.66999,-0.243125,0.650007,1.37202,1.14038,0.513935,1.12239,3.64443
0.821455,1.72291,1.59178,0.630565,1.15108,0.699983,0.361732,0.52839,-1.3633,0.51056,0.936219,-0.239346
0.650782,1.05206,0.512624,0.777777,1.70177,1.87746,0.657792,1.3715,0.762849,0.520949,1.11514,2.91359
0.439675,0.579239,-0.191817,0.65511,1.31183,1.06496,0.613073,1.34251,1.62267,0.448282,0.890566,0.371833
0.904772,2.35149,3.2423,0.842557,1.93358,2.22687,0.406932,0.719255,-1.83195,0.464991,0.92744,-2.63992
0.870544,2.04441,2.32174,0.915353,2.63369,5.13515,0.58014,1.05146,0.302835,0.488733,0.946128,-1.6207
0.780342,1.51568,1.21144,0.542629,0.939702,0.254116,0.576966,1.11327,0.65328,0.487713,1.06217,-7.01471
0.960163,3.22296,7.94857,0.808897,2.14741,4.24434,0.605197,1.63382,3.08932,0.479189,1.02177,-0.230008
0.304916,0.363723,-0.703204,0.459542,0.658036,-0.164162,0.438323,0.863413,-1.75761,0.550304,1.21972,17.1205
0.657631,1.07187,0.540102,0.504222,0.751951,0.0168963,0.576813,1.35833,3.75365,0.533452,1.04556,-0.38837
0.614167,0.95235,0.374879,0.536334,0.782881,0.121881,0.709451,1.52942,1.4286,0.542622,1.12173,0.790129
0.350814,0.432036,-0.50631,0.516131,0.788003,0.0673546,0.281228,0.357753,-3.45979,0.572569,1.16159,-14.3204
0.458501,0.613413,-0.131118,0.505169,0.708006,0.0165943,0.685058,1.52327,1.11936,0.472148,0.874297,0.472742
0.681448,1.14397,0.641019,0.616474,0.972907,0.402117,0.605936,1.33052,1.59795,0.434984,0.840339,-2.95958
0.551837,0.802599,0.164306,0.741877,1.7448,2.38402,0.34748,0.521249,-2.22402,0.510937,0.961304,-0.242744
0.551499,0.801845,0.163216,0.338939,0.468477,-1.11085,0.531552,0.895575,0.0327503,0.472244,0.91737,-0.280587
0.931916,2.68701,4.60372,0.936039,2.75156,4.9302,0.520675,0.986224,0.409257,0.492442,0.941853,-0.150621
0.12638,0.135109,-2.38492,0.280053,0.351894,-1.2981,0.581784,1.441,2.38043,0.491352,0.960196,-7.88707
0.940162,2.81611,5.25668,0.52606,1.46742,1.2659,0.507158,1.32716,3.04201,0.471331,0.890586,-0.126291
0.433727,0.568678,-0.211266,0.27299,0.343873,-1.46419,0.592592,1.42012,3.85232,0.529514,0.987772,1.43443
0.111958,0.118737,-2.72489,0.288267,0.371716,-1.41832,0.666851,1.45503,1.24212,0.467126,0.960934,0.110213
0.112253,0.119068,-2.71712,0.538096,1.72082,3.03618,0.312191,0.422563,-3.354,0.469318,0.926212,0.0544501
0.464576,0.624696,-0.11175,0.258416,0.339183,-3.07418,0.728099,1.68167,1.40727,0.528155,1.10397,1.98345
0.96394,3.32258,8.78947,0.692718,1.93494,4.26886,0.540261,1.21862,0.247819,0.472799,0.926577,-2.28373
0.0522553,0.0536701,-6.03662,0.287275,0.396216,-2.98323,0.345605,0.51715,-2.23002,0.555287,1.15178,0.964878
0.421497,0.547311,-0.251751,0.514905,0.742301,0.0511472,0.492725,0.833212,-0.161168,0.498366,0.928651,-1.5721
0.522295,0.738762,0.0701562,0.618603,0.996858,0.435424,0.498118,0.840056,0.0246274,0.538655,1.08508,-0.0709812
0.608313,0.937291,0.354045,0.487112,0.69643,-0.0470131,0.608301,1.47717,2.58347,0.507041,0.975505,0.316897
0.714911,1.25495,0.800692,0.698214,1.19957,0.72101,0.480945,1.15888,2.57894,0.527568,1.07538,3.96986
0.365912,0.455568,-0.448071,0.200115,0.245244,-4.84372,0.61338,1.46586,3.92112,0.500769,0.943404,-2.15355
0.681518,1.14419,0.641327,0.365938,0.597929,-2.81336,0.696314,1.49534,1.48439,0.475823,0.891586,-2.99997
0.0343179,0.0349206,-9.23937,0.311307,0.461185,-4.47732,0.376876,0.552992,-2.9764,0.480329,0.921688,-0.376
0.0503585,0.0516708,-6.26805,0.0439581,0.0449759,-7.35197,0.765407,1.801,1.59721,0.471445,1.02325,1.13428
0.588296,0.88745,0.28473,0.571593,0.848442,0.229451,0.504713,0.980133,-0.59567,0.533631,1.13954,1.68824
0.0375576,0.038281,-8.43589,0.460227,1.09149,-2.92071,0.398424,0.59864,-1.60054,0.467137,0.945986,-3.33659
0.55489,0.809435,0.174173,0.336275,0.467306,-1.20342,0.4508,0.778705,-14.3444,0.480419,0.881879,-0.743153
0.882897,2.1447,2.59446,0.577952,1.23177,0.864744,0.521254,0.906284,0.119938,0.473103,0.913725,-0.298778
0.117659,0.125176,-2.58102,0.554921,2.48831,19.0653,0.562479,1.39971,2.35195,0.509999,1.0321,-15.2058
0.273006,0.318837,-0.864972,0.60905,1.61049,2.4374,0.476901,1.14562,2.55992,0.486596,0.926867,-1.51385
0.992183,4.85145,40.7117,0.741535,2.76327,20.3415,0.613556,1.46614,3.92179,0.542839,1.17018,1.00718
0.945094,2.90214,5.73977,0.842326,2.12376,3.33811,0.722679,1.67126,1.99497,0.510328,1.04187,-1.41848
0.490887,0.675085,-0.0286376,0.726342,1.96997,4.13177,0.461293,0.760274,-1.80336,0.514064,0.96807,-4.52219
0.739558,1.34538,0.936454,0.617954,1.01562,0.462493,0.768456,1.80427,1.83883,0.46611,0.860048,-2.58712
0.961798,3.26486,8.29217,0.61448,1.78785,3.69729,0.50943,0.9923,-0.578817,0.520388,1.05089,0.196933
0.496349,0.685872,-0.0114694,0.64057,1.11101,0.617529,0.395838,0.595988,-3.47611,0.507574,1.00867,0.102733
0.267163,0.310831,-0.897587,0.616369,1.83992,4.15653,0.41476,0.71939,-14.5046,0.516857,1.00599,0.767533
0.784791,1.53615,1.24653,0.412879,0.788988,-3.24018,0.518643,0.886156,0.0675516,0.472664,0.950836,-1.26863
0.965576,3.369,9.21064,0.888774,2.52008,5.35094,0.622022,1.51205,2.68918,0.524769,1.01753,-8.34986
0.0409674,0.0418302,-7.72688,0.463036,1.10278,-2.53891,0.451166,1.11531,0.614957,0.469048,0.864092,0.00214733
0.811972,1.67116,1.49124,0.566515,1.02919,0.430639,0.571478,1.06572,-0.126564,0.50966,0.983994,0.802425
0.885105,2.16374,2.64907,0.895935,2.26819,2.98247,0.722746,1.6725,2.00227,0.546319,1.11242,1.11717
0.321059,0.387221,-0.629964,0.311182,0.372881,-0.675129,0.477269,0.797933,-1.74928,0.517458,1.07436,-1.3886
0.906765,2.37263,3.31587,0.758158,1.65655,1.83715,0.781257,1.8719,1.97151,0.510469,0.965115,-0.110413
0.301306,0.358542,-0.720294,0.529033,0.886124,0.161553,0.456956,0.723271,-1.42807,0.50681,1.01414,0.155004
0.60955,0.940456,0.358427,0.52506,0.760646,0.0847608,0.372047,0.557301,-3.56979,0.523669,1.05183,1.30859
0.75676,1.41371,1.0434,0.852814,2.19352,3.60748,0.440783,0.763256,-14.4062,0.520024,1.15098,-38.2652
0.44057,0.580837,-0.188905,0.659294,1.34236,1.14578,0.513432,0.864472,0.032568,0.4933,0.912633,-1.20771
0.948867,2.97333,6.17155,0.77013,1.93417,3.23341,0.578076,1.24983,1.77634,0.501029,0.977755,-1.34652
0.878017,2.10388,2.48046,0.845085,1.888,1.98677,0.523297,1.25479,1.49567,0.460907,0.863099,0.33378
0.591392,0.894999,0.295275,0.502448,0.714293,0.00832239,0.584441,1.18265,0.263238,0.484067,0.895554,-2.0919
0.812152,1.67212,1.49307,0.854619,1.97299,2.23874,0.65553,1.48007,1.61087,0.451514,0.818095,-1.77768
0.413503,0.533588,-0.278631,0.525677,0.774643,0.0918562,0.490193,0.81905,-1.70203,0.424748,0.682754,-2.80935
0.897085,2.27385,2.9844,0.843385,1.9165,2.13548,0.706705,1.65222,1.4597,0.545339,1.1942,6.08426
0.637851,1.0157,0.462343,0.365572,0.556817,-1.42566,0.49113,0.790432,-1.30781,0.536543,1.1799,1.86669
0.789686,1.55915,1.28657,0.504757,0.903697,0.0382252,0.31466,0.466888,-4.49425,0.501052,1.07423,-0.580806
0.0932932,0.0979361,-3.31367,0.243417,0.299026,-1.83059,0.37214,0.629178,-14.9558,0.500861,1.00764,-0.0244969
0.219829,0.248242,-1.21012,0.190138,0.211564,-1.51154,0.475268,0.812462,-0.482553,0.505585,1.0539,2.0574
0.39354,0.500117,-0.347508,0.655812,1.50109,1.72608,0.518512,0.99607,1.10951,0.51509,1.1085,-0.193393
0.160447,0.174886,-1.81296,0.530456,1.24107,0.640044,0.480839,1.10482,1.23289,0.473247,0.873556,-1.0265
0.918085,2.50207,3.79968,0.699413,1.57871,1.86955,0.539817,1.10883,0.0298259,0.505337,0.924558,-0.292589
0.900465,2.30724,3.09305,0.914826,2.47748,3.75686,0.608094,1.35408,1.40569,0.456437,0.864399,-0.352066
0.480742,0.655354,-0.060576,0.562263,0.843787,0.212297,0.465503,0.783915,-1.84745,0.486376,0.882985,-0.740701
0.929187,2.64771,4.42067,0.552293,1.42028,1.39671,0.711216,1.7099,1.70583,0.468976,1.00495,0.408589
0.643785,1.03222,0.485171,0.664942,1.09545,0.573499,0.526889,1.22805,5.63607,0.460386,0.901601,-0.301725
0.1754,0.192856,-1.62726,0.161997,0.176862,-1.80574,0.276349,0.363158,-4.65312,0.518513,1.02291,-0.491758
0.686098,1.15868,0.661828,0.507215,0.778333,0.0316652,0.435478,0.749093,-14.5381,0.473544,0.921816,-0.399296
0.148595,0.160867,-1.98421,0.389302,0.577573,-0.77572,0.467702,0.803206,-0.567024,0.519743,1.07912,3.94192
0.328331,0.39799,-0.598497,0.182996,0.218189,-4.50551,0.537491,1.0336,1.17105,0.437353,0.764329,-1.08188
0.63001,0.994278,0.432775,0.686549,1.17665,0.695129,0.557304,1.34648,1.83126,0.455633,0.82675,-12.9567
0.0376609,0.0383884,-8.41252,0.218047,0.273302,-4.37145,0.468516,0.881573,-0.483261,0.540346,1.13626,3.03649
0.743087,1.35902,0.957483,0.717704,1.26886,0.823896,0.574382,1.20621,1.11655,0.53116,1.11556,0.821422
0.398432,0.508216,-0.330373,0.244581,0.301665,-1.87157,0.490427,0.849306,-1.75325,0.478938,0.964597,0.333685
0.69232,1.1787,0.690308,0.549395,0.850182,0.193858,0.666088,1.51012,1.25682,0.530666,1.08879,-0.0870761
0.0907304,0.0951137,-3.41277,0.41253,0.710306,-1.25334,0.46523,1.12758,4.41984,0.562146,1.14461,0.770791
